"年","リーグ","シーズン","球団id","名前","選手id","投","試合","完投","完了","当初","補回","無点","勝利","無四球","先発","リリーフ","勝利","敗北","引分","セーブ","ＳＰ","ホールド","ＨＰ","勝率","打者","打数","投球回","安打","本塁打","犠打","犠飛","四球計","故意","四球","死球","三振","暴投","ボーク","失点","自責点","防御率","妨害出塁","アウト"
"1937","1L","秋","02","青木　正一","16204","R","3","1","2","0","0","0","0","1","2","0","1","0","NA","NA","NA","NA","0.000","68","60","15.00","15","0","1","0","6","0","1","1","0","0","7","6","3.60","","45"
"1937","1L","秋","02","藤村　富美男","41","R","5","0","1","3","0","0","0","3","2","0","0","0","NA","NA","NA","NA","0.000","59","53","13.33","14","0","0","0","6","0","0","4","1","0","6","5","3.21","","40"
"1937","1L","秋","21","松本　操","16334","L","6","0","1","2","0","0","0","2","4","0","1","0","NA","NA","NA","NA","0.000","76","56","13.33","20","0","3","0","16","0","1","5","0","0","16","12","7.71","","40"
"1937","1L","秋","21","望月　潤一","16233","L","4","0","3","0","0","0","0","0","4","0","0","0","NA","NA","NA","NA","0.000","55","46","12.67","10","0","0","0","9","0","0","3","0","0","7","7","4.85","","38"
"1937","1L","秋","07","塩田　猪年男","15984","R","4","0","1","3","0","0","0","3","1","0","1","0","NA","NA","NA","NA","0.000","70","52","12.67","15","0","1","0","16","0","1","6","0","0","13","9","6.23","","38"
"1937","1L","秋","03","西沢　道夫","167","R","4","0","4","0","0","0","0","0","4","0","0","0","NA","NA","NA","NA","0.000","47","37","10.67","7","1","0","0","10","0","0","2","0","0","4","2","1.64","","32"
"1937","1L","秋","04","宮武　三郎","16075","R","1","1","0","0","0","0","0","1","0","1","0","0","NA","NA","NA","NA","1.000","37","32","9.00","6","0","0","0","5","0","0","1","1","0","2","2","2.00","","27"
"1937","1L","秋","04","山田　勝三郎","16159","L","1","0","0","1","0","0","0","1","0","1","0","0","NA","NA","NA","NA","1.000","21","19","5.00","5","0","0","0","1","0","1","2","0","0","2","1","1.80","","15"
"1937","1L","秋","21","斎藤　正寿","16354","R","2","0","1","0","0","0","0","0","2","0","0","0","NA","NA","NA","NA","0.000","15","15","4.00","5","0","0","0","0","0","0","2","0","0","1","1","2.25","","12"
"1937","1L","秋","21","石井　秋雄","16027","R","1","0","0","0","0","0","0","0","1","0","0","0","NA","NA","NA","NA","0.000","20","17","3.67","6","1","1","0","1","0","1","0","0","0","5","5","11.25","","11"
