"1939","1L","5","坪内　道則","248"
"1939","1L","5","水谷　則一","546"
"1939","1L","5","山本　尚敏","577"
"1939","1L","5","高田　勝生","16000"
"1939","1L","6","伊藤　次郎","16322"
"1939","1L","6","塩田　猪年男","15984"
"1939","1L","6","北浦　三男","16141"
"1939","1L","6","小島　二男","16331"
"1939","1L","6","遠藤　忠二郎","16208"
"1939","1L","6","金子　裕","16145"
"1939","1L","6","苅田　久徳","88"
"1939","1L","6","佐藤　武夫","16182"
"1939","1L","6","横沢　七郎","612"
"1939","1L","6","柳　鶴震","16063"
"1939","1L","6","野口　二郎","15121"
"1939","1L","6","山本　愛一郎","16330"
"1939","1L","6","青木　幸造","16093"
"1939","1L","6","浅岡　三郎","323"
"1939","1L","6","家村　相太郎","668"
"1939","1L","6","尾茂田　叶","16087"
"1939","1L","6","森口　次郎","16071"
"1939","1L","6","織辺　由三","16020"
"1939","1L","6","村松　長太郎","16270"
"1939","1L","7","内藤　幸三","327"
"1939","1L","7","古谷　倉之助","444"
"1939","1L","7","鈴木　鶴雄","16150"
"1939","1L","7","中山　正嘉","15256"
"1939","1L","7","磯部　健雄","15980"
"1939","1L","7","常川　助三郎","16239"
"1939","1L","7","野村　高義","16235"
"1939","1L","7","長尾　貞利","16036"
"1939","1L","7","中村　輝夫","16090"
"1939","1L","7","岡田　源三郎","16064"
"1939","1L","7","松元　三彦","16158"
"1939","1L","7","長島　進","15264"
"1939","1L","7","大宮　清","16031"
"1939","1L","7","柴田　多摩男","16011"
"1939","1L","7","小林　利蔵","16016"
"1939","1L","7","五味　芳夫","600"
"1939","1L","7","瀬井　清","16168"
"1939","1L","7","濃人　渉","587"
"1939","1L","7","浅井　太郎","16139"
"1939","1L","7","岡野　八郎","16186"
"1939","1L","7","永井　正尚","15982"
"1939","1L","7","浜崎　博","16052"
"1939","1L","7","山本　次郎","16008"
"1939","1L","7","黒沢　俊夫","608"
"1939","1L","7","小林　茂太","16169"
"1939","1L","7","佐々木　常助","16157"
"1939","1L","7","高久保　豊三","15999"
"1939","1L","7","武笠　茂男","16053"
"1939","1L","7","荒川　正嘉","15998"
"1939","1L","7","森田　実","16023"
"1939","1L","9","政野　岩夫","16266"
"1939","1L","9","劉　瀬章","16320"
"1939","1L","9","天川　清三郎","16250"
"1939","1L","9","中田　道信","16162"
"1939","1L","9","吉川　義次","634"
"1939","1L","9","伊藤　経盛","15979"
"1939","1L","9","上田　良夫","16142"
"1939","1L","9","栗生　信夫","16230"
